5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.017499923706054688,0.012447118759155273,0.012403726577758789,0.012206792831420898,0.011597633361816406,0.011916875839233398,0.06124758720397949
0.012255430221557617,0.011497735977172852,0.012552738189697266,0.011724233627319336,0.012977361679077148,0.011946678161621094,0.0641317367553711
0.010879278182983398,0.010321378707885742,0.010965108871459961,0.012363433837890625,0.011549949645996094,0.011766433715820312,0.058690786361694336
0.011900186538696289,0.011142730712890625,0.011049270629882812,0.012290239334106445,0.011689186096191406,0.01310420036315918,0.06433296203613281
0.011759281158447266,0.009828805923461914,0.012789726257324219,0.010264396667480469,0.010797262191772461,0.012111425399780273,0.06265854835510254
0.01004338264465332,0.011314153671264648,0.011671781539916992,0.01042318344116211,0.011690855026245117,0.011325359344482422,0.06184506416320801
0.011457681655883789,0.010207176208496094,0.01280522346496582,0.011083364486694336,0.011118173599243164,0.012206315994262695,0.06276106834411621
0.011309385299682617,0.011719703674316406,0.011951208114624023,0.011313676834106445,0.01127314567565918,0.012711524963378906,0.07129335403442383
0.01316213607788086,0.010697603225708008,0.011014938354492188,0.010433673858642578,0.011425256729125977,0.010663986206054688,0.06213879585266113
0.011209249496459961,0.012856245040893555,0.01082611083984375,0.011278390884399414,0.010962724685668945,0.012166500091552734,0.06117558479309082
